"sequenceid","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets","link"
"7fde5850-9b3c-45b9-bae2-6f823375a508","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:11 12:08:57""","""2018:05:11 12:09:23""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/7fde5850-9b3c-45b9-bae2-6f823375a508"
"03c1ebde-8512-4461-b2a8-ab4d40c01f9f","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:05 13:28:39""","""2018:05:05 13:29:03""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/03c1ebde-8512-4461-b2a8-ab4d40c01f9f"
"17269d93-5276-4953-abf8-931fc29751fb","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:07 17:18:11""","""2018:05:07 17:18:34""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/17269d93-5276-4953-abf8-931fc29751fb"
"85cd2696-6622-4064-ac8c-6f4b24b04c52","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:05 13:32:41""","""2018:05:05 13:33:11""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/85cd2696-6622-4064-ac8c-6f4b24b04c52"
"c4dc52a2-9d84-4673-93a4-a3e83ec41546","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:11 12:13:27""","""2018:05:11 12:13:45""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c4dc52a2-9d84-4673-93a4-a3e83ec41546"
"c17db875-fd6a-4f4a-87b6-70689e2265f6","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:07 12:35:13""","""2018:06:07 12:35:30""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c17db875-fd6a-4f4a-87b6-70689e2265f6"
"51a503a2-5e46-4f38-a45a-2af35961216c","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:11 12:17:15""","""2018:05:11 12:17:55""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/51a503a2-5e46-4f38-a45a-2af35961216c"
"cfb1eada-f63c-4de0-a9b6-9c2956cfdfbd","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:23 11:36:11""","""2018:05:23 11:36:35""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/cfb1eada-f63c-4de0-a9b6-9c2956cfdfbd"
"0df7a51d-02b3-4141-aefa-6885698daa9a","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:11 12:20:36""","""2018:05:11 12:21:05""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/0df7a51d-02b3-4141-aefa-6885698daa9a"
"ea03f177-b279-4fc3-9931-e1ce2702917c","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:23 11:49:44""","""2018:05:23 11:50:17""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ea03f177-b279-4fc3-9931-e1ce2702917c"
"9104b0d6-0a96-42af-a92d-3d96ebb43f2b","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:10:36""","""2018:06:25 18:10:55""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9104b0d6-0a96-42af-a92d-3d96ebb43f2b"
"88ddbd21-a1bb-4f34-b458-46421d0912bc","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:12 13:16:41""","""2018:05:12 13:17:28""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/88ddbd21-a1bb-4f34-b458-46421d0912bc"
"8183b49b-9596-476f-a855-d432b727e1f4","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:04:32""","""2018:05:26 12:05:26""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/8183b49b-9596-476f-a855-d432b727e1f4"
"9de6e968-9ca9-4152-8a28-e701d6c3994a","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:12 12:46:31""","""2018:06:12 12:46:48""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9de6e968-9ca9-4152-8a28-e701d6c3994a"
"ae942072-e6f9-405d-a065-5cbe25135d97","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:24 13:22:05""","""2018:06:24 13:22:22""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ae942072-e6f9-405d-a065-5cbe25135d97"
"3cb89af8-06ad-44ce-b5ab-ad361efc9e74","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:12 13:18:04""","""2018:05:12 13:18:29""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3cb89af8-06ad-44ce-b5ab-ad361efc9e74"
"416b313e-351d-457e-b2b6-c100e283b5ac","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:18 12:10:56""","""2018:05:18 12:11:38""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/416b313e-351d-457e-b2b6-c100e283b5ac"
"468933a3-4733-44fb-b29d-a9d4d7d91b3f","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 09:52:02""","""2018:05:21 09:52:22""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/468933a3-4733-44fb-b29d-a9d4d7d91b3f"
"72f8f360-1bbb-4b32-9926-d646e4808a12","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:15 12:04:58""","""2018:05:15 12:05:31""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/72f8f360-1bbb-4b32-9926-d646e4808a12"
"4f266c66-0646-4a93-b41c-b20ea270a283","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:19 13:27:01""","""2018:05:19 13:27:13""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/4f266c66-0646-4a93-b41c-b20ea270a283"
"048ee607-d997-48e3-8430-2be7d7511ca0","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 10:00:47""","""2018:05:21 10:00:52""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/048ee607-d997-48e3-8430-2be7d7511ca0"
"4453ef5a-79a6-4031-996b-6c20c2f1440f","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:15 14:29:17""","""2018:05:15 14:29:30""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/4453ef5a-79a6-4031-996b-6c20c2f1440f"
"1f3a82f9-bb4d-4a5c-96b3-ec92d3fb817c","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:14 14:26:34""","""2018:06:14 14:27:20""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/1f3a82f9-bb4d-4a5c-96b3-ec92d3fb817c"
"0c602f6d-d00a-46fc-8823-1d237bd9c2b9","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:11:59""","""2018:06:25 18:12:19""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/0c602f6d-d00a-46fc-8823-1d237bd9c2b9"
"5eeda831-0654-4427-a650-a81e397c0901","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 10:10:29""","""2018:05:21 10:11:31""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5eeda831-0654-4427-a650-a81e397c0901"
"a7e89089-279a-429c-b97e-f074a93beeaa","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:23 11:42:12""","""2018:05:23 11:42:26""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a7e89089-279a-429c-b97e-f074a93beeaa"
"5d2408a6-6edb-4bfe-a201-c9a6417226fc","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:23 11:34:10""","""2018:05:23 11:35:13""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5d2408a6-6edb-4bfe-a201-c9a6417226fc"
"2ff89d6d-08e7-4e9e-9f94-716c372b5eb3","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:14:30""","""2018:05:26 12:14:44""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2ff89d6d-08e7-4e9e-9f94-716c372b5eb3"
"8a4b303d-7021-450a-a36b-6a9920a9874b","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:23 12:00:09""","""2018:05:23 12:00:52""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/8a4b303d-7021-450a-a36b-6a9920a9874b"
"53b0a331-52f3-459c-8c18-7a1b1e7d1d2a","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:07:24""","""2018:05:26 12:07:55""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/53b0a331-52f3-459c-8c18-7a1b1e7d1d2a"
"b90079c5-6e26-495d-a2ad-dce2e5f0c04b","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:28 11:23:07""","""2018:06:28 11:23:21""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/b90079c5-6e26-495d-a2ad-dce2e5f0c04b"
"fc642ff0-91a9-4b88-83bc-2f43f2495b61","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:29 17:53:40""","""2018:06:29 17:53:45""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/fc642ff0-91a9-4b88-83bc-2f43f2495b61"
"66fafc0b-b0dd-4bb4-85d9-799578b409b5","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:13:07""","""2018:05:26 12:13:56""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/66fafc0b-b0dd-4bb4-85d9-799578b409b5"
"a0aa8ace-d345-4bdb-85cc-06c19ec4525e","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:24 13:05:52""","""2018:06:24 13:06:19""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a0aa8ace-d345-4bdb-85cc-06c19ec4525e"
"a92dc194-d81d-4c54-ae6e-7556f750e8cb","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 17:54:51""","""2018:07:12 17:55:06""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a92dc194-d81d-4c54-ae6e-7556f750e8cb"
"62d07601-e6fb-4958-be83-942e81fef767","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:14 16:09:33""","""2018:07:14 16:10:22""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/62d07601-e6fb-4958-be83-942e81fef767"
"81c8080c-bf44-4942-b01f-fd20254d7321","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:19:09""","""2018:05:26 12:19:34""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/81c8080c-bf44-4942-b01f-fd20254d7321"
"a3e884a4-0c57-4c93-8dfd-6df4c93bf07c","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:07 12:34:22""","""2018:06:07 12:34:39""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a3e884a4-0c57-4c93-8dfd-6df4c93bf07c"
"19789f6f-df65-430e-8fcd-de93813a2efd","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:20 15:06:29""","""2018:06:20 15:06:42""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/19789f6f-df65-430e-8fcd-de93813a2efd"
"6f6f6ed6-36a9-43e1-8a5d-4180b781dc51","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:08 15:08:10""","""2018:06:08 15:08:42""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/6f6f6ed6-36a9-43e1-8a5d-4180b781dc51"
"9109ed7f-d9b3-4f11-a565-21623a7d8f41","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:24 13:51:05""","""2018:06:24 13:51:46""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9109ed7f-d9b3-4f11-a565-21623a7d8f41"
"ff21da33-8358-4af1-b2c0-b829543ed985","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:02:25""","""2018:06:25 18:03:17""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ff21da33-8358-4af1-b2c0-b829543ed985"
"30943f40-8820-466e-b3a5-f87bf2576ed6","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:18 13:26:26""","""2018:06:18 13:27:07""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/30943f40-8820-466e-b3a5-f87bf2576ed6"
"71ef0517-838a-4574-90af-3baa9cef8185","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:20 14:59:44""","""2018:06:20 14:59:58""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/71ef0517-838a-4574-90af-3baa9cef8185"
"4d15c2e0-68af-4149-a258-3ae51ed1ea89","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:24 12:06:38""","""2018:06:24 12:06:55""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/4d15c2e0-68af-4149-a258-3ae51ed1ea89"
"1eb25374-4c4f-4795-b028-8e8b80a8a505","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:18 13:33:58""","""2018:06:18 13:34:17""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/1eb25374-4c4f-4795-b028-8e8b80a8a505"
"1d5a9455-8b7e-4d80-a4c0-9942e81393c4","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:09:46""","""2018:06:25 18:10:01""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/1d5a9455-8b7e-4d80-a4c0-9942e81393c4"
"5434da92-d80c-475c-8eab-b5756012e7b9","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:04 12:14:09""","""2018:07:04 12:14:26""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5434da92-d80c-475c-8eab-b5756012e7b9"
"b84d171b-3226-4550-bd8f-333d6f7f3d70","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:24 13:44:57""","""2018:06:24 13:45:03""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/b84d171b-3226-4550-bd8f-333d6f7f3d70"
"dfe3ded8-508a-422a-af28-84f300841475","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:02 16:12:04""","""2018:07:02 16:12:18""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/dfe3ded8-508a-422a-af28-84f300841475"
"76172fcd-2dd0-4584-a15a-de9153d584bf","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 17:56:25""","""2018:07:12 17:57:03""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/76172fcd-2dd0-4584-a15a-de9153d584bf"
"a88eb4be-d0c0-4331-b643-8097e1f11e1f","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:13 14:00:07""","""2018:07:13 14:00:26""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a88eb4be-d0c0-4331-b643-8097e1f11e1f"
"2b20c20b-168d-4ba9-a10f-08dcbe9b5b3b","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:06:26""","""2018:06:25 18:06:45""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2b20c20b-168d-4ba9-a10f-08dcbe9b5b3b"
"a86fa949-ca30-49e6-8bf7-3c25e896e45c","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:30 07:18:26""","""2018:06:30 07:18:31""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a86fa949-ca30-49e6-8bf7-3c25e896e45c"
"ff3dd702-b94c-402d-ae42-136041957a81","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:04 10:49:03""","""2018:07:04 10:49:18""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ff3dd702-b94c-402d-ae42-136041957a81"
"69d7c170-6af6-4b8a-9b41-5eb9f4bf8202","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:06 08:49:34""","""2018:07:06 08:50:17""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/69d7c170-6af6-4b8a-9b41-5eb9f4bf8202"
"4c6d02db-0a94-4dd5-984a-cfb3a5f6f6aa","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:29 14:25:47""","""2018:06:29 14:25:53""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/4c6d02db-0a94-4dd5-984a-cfb3a5f6f6aa"
"2ed6ef40-d599-4f4a-8232-6bfdc8b9fd15","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:02 15:29:57""","""2018:07:02 15:30:47""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2ed6ef40-d599-4f4a-8232-6bfdc8b9fd15"
"5c357d51-9306-4b44-ad06-9faf397ae1e0","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:29 17:46:31""","""2018:06:29 17:47:15""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5c357d51-9306-4b44-ad06-9faf397ae1e0"
"606a2cb8-c0cb-435f-ae5c-948a5d3be418","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:03 08:12:35""","""2018:07:03 08:13:01""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/606a2cb8-c0cb-435f-ae5c-948a5d3be418"
"50952e75-818f-44d4-b7d9-c1ea9b34a33a","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:30 08:10:02""","""2018:06:30 08:10:21""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/50952e75-818f-44d4-b7d9-c1ea9b34a33a"
"dc70c47c-7fd2-49c8-a70c-efd23d81774f","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:02 15:57:22""","""2018:07:02 15:58:10""","40","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/dc70c47c-7fd2-49c8-a70c-efd23d81774f"
"beffcf2b-408e-4dd4-aa13-88c41c6b38f7","e4ac17d0-db52-436e-a717-fab1a5f0c904","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:13 14:25:59""","""2018:07:13 14:26:31""","30","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/beffcf2b-408e-4dd4-aa13-88c41c6b38f7"
